Fecha;Estacion;Año;PM10;PM2.5;NO2;O3;SO2;sub_PM10;sub_PM2.5;sub_NO2;sub_O3;sub_SO2;ICA_diario;Categoria_ICA
2015-09-19;Avda. Francia;2015;12.7797073122671;10.2571847709497;22;66;3;1;2;1;2;1;2;Razonablemente buena
2015-09-20;Avda. Francia;2015;12.7952688144074;10.2623689312357;22;59;3;1;2;1;2;1;2;Razonablemente buena
2015-09-21;Avda. Francia;2015;12.8108303165477;10.2675530915216;31;63;3;1;2;1;2;1;2;Razonablemente buena
2015-09-22;Avda. Francia;2015;12.8263918186879;10.2727372518076;29;60;3;1;2;1;2;1;2;Razonablemente buena
2015-09-23;Avda. Francia;2015;12.8419533208282;10.2779214120936;28;55;3;1;2;1;2;1;2;Razonablemente buena
2015-09-24;Avda. Francia;2015;12.8575148229685;10.2831055723796;25;60;4;1;2;1;2;1;2;Razonablemente buena
2015-09-25;Avda. Francia;2015;12.8730763251088;10.2882897326655;39;47;3;1;2;1;1;1;2;Razonablemente buena
2015-09-26;Avda. Francia;2015;12.888637827249;10.2934738929515;31;65;3;1;2;1;2;1;2;Razonablemente buena
2015-09-27;Avda. Francia;2015;12.9041993293893;10.2986580532375;34;45;3;1;2;1;1;1;2;Razonablemente buena
2015-09-28;Avda. Francia;2015;12.9197608315296;10.3038422135235;28;50;3;1;2;1;1;1;2;Razonablemente buena
2015-09-29;Avda. Francia;2015;12.9353223336698;10.3090263738094;26;54;3;1;2;1;2;1;2;Razonablemente buena
2015-09-30;Avda. Francia;2015;12.9508838358101;10.3142105340954;25.7508884852836;48.9706720234773;3.24177734242892;1;2;1;1;1;2;Razonablemente buena
2015-10-01;Avda. Francia;2015;12.9664453379504;10.3193946943814;24.8622733824038;46.6320377581897;3.28331746387885;1;2;1;1;1;2;Razonablemente buena
2015-10-02;Avda. Francia;2015;12.9820068400906;10.3245788546674;23.9736582795241;44.2934034929021;3.32485758532877;1;2;1;1;1;2;Razonablemente buena
2015-10-03;Avda. Francia;2015;12.9975683422309;10.3297630149533;23.0850431766443;41.9547692276146;3.36639770677869;1;2;1;1;1;2;Razonablemente buena
2015-10-04;Avda. Francia;2015;13.0131298443712;10.3349471752393;22.1964280737645;39.616134962327;3.40793782822862;1;2;1;1;1;2;Razonablemente buena
2015-10-05;Avda. Francia;2015;13.0286913465115;10.3401313355253;18;29;4;1;2;1;1;1;2;Razonablemente buena
2015-10-06;Avda. Francia;2015;13.0442528486517;10.3453154958113;26;48;5;1;2;1;1;1;2;Razonablemente buena
2015-10-07;Avda. Francia;2015;13.059814350792;10.3504996560972;33;53;3;1;2;1;2;1;2;Razonablemente buena
2015-10-08;Avda. Francia;2015;13.0753758529323;10.3556838163832;48;38;3;1;2;2;1;1;2;Razonablemente buena
2015-10-09;Avda. Francia;2015;13.0909373550725;10.3608679766692;25;52;3;1;2;1;2;1;2;Razonablemente buena
2015-10-10;Avda. Francia;2015;13.1064988572128;10.3660521369552;33;49;3;1;2;1;1;1;2;Razonablemente buena
2015-10-11;Avda. Francia;2015;13.1220603593531;10.3712362972411;35;45;3;1;2;1;1;1;2;Razonablemente buena
2015-10-12;Avda. Francia;2015;13.1376218614933;10.3764204575271;33;39;3;1;2;1;1;1;2;Razonablemente buena
2015-10-13;Avda. Francia;2015;13.1531833636336;10.3816046178131;32;36;3;1;2;1;1;1;2;Razonablemente buena
2015-10-14;Avda. Francia;2015;13.1687448657739;10.3867887780991;37;46;3;1;2;1;1;1;2;Razonablemente buena
2015-10-15;Avda. Francia;2015;13.1843063679142;10.391972938385;40;50;3;1;2;1;1;1;2;Razonablemente buena
2015-10-16;Avda. Francia;2015;13.1998678700544;10.397157098671;40;62;3;1;2;1;2;1;2;Razonablemente buena
2015-10-17;Avda. Francia;2015;13.2154293721947;10.402341258957;26;75;3;1;2;1;2;1;2;Razonablemente buena
2015-10-18;Avda. Francia;2015;13.230990874335;10.407525419243;27;69;3;1;2;1;2;1;2;Razonablemente buena
2015-10-19;Avda. Francia;2015;13.2465523764752;10.4127095795289;37;56;3;1;2;1;2;1;2;Razonablemente buena
2015-10-20;Avda. Francia;2015;13.2621138786155;10.4178937398149;47;38;3;1;2;2;1;1;2;Razonablemente buena
2015-10-21;Avda. Francia;2015;13.2776753807558;10.4230779001009;46;34;3;1;2;2;1;1;2;Razonablemente buena
2015-10-22;Avda. Francia;2015;13.293236882896;10.4282620603869;53;44;3;1;2;2;1;1;2;Razonablemente buena
2015-10-23;Avda. Francia;2015;13.3087983850363;10.4334462206728;68;31;3;1;2;2;1;1;2;Razonablemente buena
2015-10-24;Avda. Francia;2015;13.3243598871766;10.4386303809588;55;41;3;1;2;2;1;1;2;Razonablemente buena
2015-10-25;Avda. Francia;2015;13.3399213893168;10.4438145412448;35;52;3;1;2;1;2;1;2;Razonablemente buena
2015-10-26;Avda. Francia;2015;13.3554828914571;10.4489987015308;39;45;3;1;2;1;1;1;2;Razonablemente buena
2015-10-27;Avda. Francia;2015;13.3710443935974;10.4541828618167;45;32;3;1;2;2;1;1;2;Razonablemente buena
2015-10-28;Avda. Francia;2015;13.3866058957377;10.4593670221027;37;40;4;1;2;1;1;1;2;Razonablemente buena
2015-10-29;Avda. Francia;2015;13.4021673978779;10.4645511823887;38;38;3;1;2;1;1;1;2;Razonablemente buena
2015-10-30;Avda. Francia;2015;13.4177289000182;10.4697353426747;38;43;3;1;2;1;1;1;2;Razonablemente buena
2015-10-31;Avda. Francia;2015;13.4332904021585;10.4749195029606;35;43;3;1;2;1;1;1;2;Razonablemente buena
2015-11-01;Avda. Francia;2015;13.4488519042987;10.4801036632466;14;74;3;1;2;1;2;1;2;Razonablemente buena
2015-11-02;Avda. Francia;2015;13.464413406439;10.4852878235326;28;51;3;1;2;1;2;1;2;Razonablemente buena
2015-11-03;Avda. Francia;2015;13.4799749085793;10.4904719838186;59;21;3;1;2;2;1;1;2;Razonablemente buena
2015-11-04;Avda. Francia;2015;13.4955364107195;10.4956561441045;48;23;3;1;2;2;1;1;2;Razonablemente buena
2015-11-05;Avda. Francia;2015;13.5110979128598;10.5008403043905;48;27;3;1;2;2;1;1;2;Razonablemente buena
2015-11-06;Avda. Francia;2015;13.5266594150001;10.5060244646765;64;19;3;1;2;2;1;1;2;Razonablemente buena
2015-11-07;Avda. Francia;2015;13.5422209171404;10.5112086249625;53;29;3;1;2;2;1;1;2;Razonablemente buena
2015-11-08;Avda. Francia;2015;13.5577824192806;10.5163927852484;49;34;3;1;2;2;1;1;2;Razonablemente buena
2015-11-09;Avda. Francia;2015;13.5733439214209;10.5215769455344;52;30.9367063600312;3;1;2;2;1;1;2;Razonablemente buena
2015-11-10;Avda. Francia;2015;13.5889054235612;10.5267611058204;66;30.714551273313;4;1;2;2;1;1;2;Razonablemente buena
2015-11-11;Avda. Francia;2015;13.6044669257014;10.5319452661064;71;30.4923961865949;4;1;2;2;1;1;2;Razonablemente buena
2015-11-12;Avda. Francia;2015;13.6200284278417;10.5371294263923;69;30.2702410998768;3;1;2;2;1;1;2;Razonablemente buena
2015-11-13;Avda. Francia;2015;13.635589929982;10.5423135866783;49;30.0480860131586;3;1;2;2;1;1;2;Razonablemente buena
2015-11-14;Avda. Francia;2015;13.6511514321222;10.5474977469643;47;29.8259309264405;3;1;2;2;1;1;2;Razonablemente buena
2015-11-15;Avda. Francia;2015;13.6667129342625;10.5526819072503;47;29.6037758397224;3;1;2;2;1;1;2;Razonablemente buena
2015-11-16;Avda. Francia;2015;13.6822744364028;10.5578660675362;67;29.3816207530042;5;1;2;2;1;1;2;Razonablemente buena
2015-11-17;Avda. Francia;2015;13.697835938543;10.5630502278222;67;29.1594656662861;4;1;2;2;1;1;2;Razonablemente buena
2015-11-18;Avda. Francia;2015;13.7133974406833;10.5682343881082;73;28.937310579568;5;1;2;2;1;1;2;Razonablemente buena
2015-11-19;Avda. Francia;2015;13.7289589428236;10.5734185483942;70;28.7151554928498;4;1;2;2;1;1;2;Razonablemente buena
2015-11-20;Avda. Francia;2015;13.7445204449639;10.5786027086801;55;18;3;1;2;2;1;1;2;Razonablemente buena
2015-11-21;Avda. Francia;2015;13.7600819471041;10.5837868689661;16;52;3;1;2;1;2;1;2;Razonablemente buena
2015-11-22;Avda. Francia;2015;13.7756434492444;10.5889710292521;38;43;4;1;2;1;1;1;2;Razonablemente buena
2015-11-23;Avda. Francia;2015;13.7912049513847;10.5941551895381;57;28;7;1;2;2;1;1;2;Razonablemente buena
2015-11-24;Avda. Francia;2015;13.8067664535249;10.599339349824;69;24;7;1;2;2;1;1;2;Razonablemente buena
2015-11-25;Avda. Francia;2015;13.8223279556652;10.60452351011;48;29;4;1;2;2;1;1;2;Razonablemente buena
2015-11-26;Avda. Francia;2015;13.8378894578055;10.609707670396;23;66;3;1;2;1;2;1;2;Razonablemente buena
2015-11-27;Avda. Francia;2015;13.8534509599457;10.614891830682;39;47;3;1;2;1;1;1;2;Razonablemente buena
2015-11-28;Avda. Francia;2015;13.869012462086;10.6200759909679;61;23;3;1;2;2;1;1;2;Razonablemente buena
2015-11-29;Avda. Francia;2015;13.8845739642263;10.6252601512539;51;33;3;1;2;2;1;1;2;Razonablemente buena
2015-11-30;Avda. Francia;2015;13.9001354663666;10.6304443115399;63.5881588750375;16;3;1;2;2;1;1;2;Razonablemente buena
2015-12-01;Avda. Francia;2015;13.9156969685068;10.6356284718259;71;18;6;1;2;2;1;1;2;Razonablemente buena
2015-12-02;Avda. Francia;2015;13.9312584706471;10.6408126321118;88;16;7;1;2;2;1;1;2;Razonablemente buena
2015-12-03;Avda. Francia;2015;13.9468199727874;10.6459967923978;86;20;3;1;2;2;1;1;2;Razonablemente buena
2015-12-04;Avda. Francia;2015;13.9623814749276;10.6511809526838;77;23;7;1;2;2;1;1;2;Razonablemente buena
2015-12-05;Avda. Francia;2015;13.9779429770679;10.6563651129698;61;32;5;1;2;2;1;1;2;Razonablemente buena
2015-12-06;Avda. Francia;2015;13.9935044792082;10.6615492732558;46;37;3;1;2;2;1;1;2;Razonablemente buena
2015-12-07;Avda. Francia;2015;14.0090659813484;10.6667334335417;60;21;3;1;2;2;1;1;2;Razonablemente buena
2015-12-08;Avda. Francia;2015;14.0246274834887;10.6719175938277;55;21;4;1;2;2;1;1;2;Razonablemente buena
2015-12-09;Avda. Francia;2015;14.040188985629;10.6771017541137;50;23;3;1;2;2;1;1;2;Razonablemente buena
2015-12-10;Avda. Francia;2015;14.0557504877692;10.6822859143997;73;12;5;1;2;2;1;1;2;Razonablemente buena
2015-12-11;Avda. Francia;2015;14.0713119899095;10.6874700746856;69;15;5;1;2;2;1;1;2;Razonablemente buena
2015-12-12;Avda. Francia;2015;14.0868734920498;10.6926542349716;54;21;5;1;2;2;1;1;2;Razonablemente buena
2015-12-13;Avda. Francia;2015;14.1024349941901;10.6978383952576;41;17;5;1;2;2;1;1;2;Razonablemente buena
2015-12-14;Avda. Francia;2015;14.1179964963303;10.7030225555436;62;11;5;1;2;2;1;1;2;Razonablemente buena
2015-12-15;Avda. Francia;2015;14.1335579984706;10.7082067158295;74;8;6;1;2;2;1;1;2;Razonablemente buena
2015-12-16;Avda. Francia;2015;14.1491195006109;10.7133908761155;72;6;5;1;2;2;1;1;2;Razonablemente buena
2015-12-17;Avda. Francia;2015;14.1646810027511;10.7185750364015;74;5;8;1;2;2;1;1;2;Razonablemente buena
2015-12-18;Avda. Francia;2015;14.1802425048914;10.7237591966875;80;10;7;1;2;2;1;1;2;Razonablemente buena
2015-12-19;Avda. Francia;2015;14.1958040070317;10.7289433569734;70;13;9;1;2;2;1;1;2;Razonablemente buena
2015-12-20;Avda. Francia;2015;14.2113655091719;10.7341275172594;65;23;3;1;2;2;1;1;2;Razonablemente buena
2015-12-21;Avda. Francia;2015;14.2269270113122;10.7393116775454;67;20;6;1;2;2;1;1;2;Razonablemente buena
2015-12-22;Avda. Francia;2015;14.2424885134525;10.7444958378314;70;19;4;1;2;2;1;1;2;Razonablemente buena
2015-12-23;Avda. Francia;2015;14.2580500155927;10.7496799981173;73;10;3;1;2;2;1;1;2;Razonablemente buena
2015-12-24;Avda. Francia;2015;14.273611517733;10.7548641584033;72;20;3;1;2;2;1;1;2;Razonablemente buena
2015-12-25;Avda. Francia;2015;14.2891730198733;10.7600483186893;53;20;3;1;2;2;1;1;2;Razonablemente buena
2015-12-26;Avda. Francia;2015;14.3047345220136;10.7652324789753;58;27;3;1;2;2;1;1;2;Razonablemente buena
2015-12-27;Avda. Francia;2015;14.3202960241538;10.7704166392612;47;28;3;1;2;2;1;1;2;Razonablemente buena
2015-12-28;Avda. Francia;2015;14.3358575262941;10.7756007995472;57;33;3;1;2;2;1;1;2;Razonablemente buena
2015-12-29;Avda. Francia;2015;14.3514190284344;10.7807849598332;66;14;3;1;2;2;1;1;2;Razonablemente buena
2015-12-30;Avda. Francia;2015;14.3669805305746;10.7859691201192;59;15;3;1;2;2;1;1;2;Razonablemente buena
2015-12-31;Avda. Francia;2015;14.3825420327149;10.7911532804051;41;22.8181068185973;3;1;2;2;1;1;2;Razonablemente buena
2016-01-01;Avda. Francia;2016;14.3981035348552;10.7963374406911;46;26.6818088480749;3;1;2;2;1;1;2;Razonablemente buena
2016-01-02;Avda. Francia;2016;14.4136650369954;10.8015216009771;30;30.5455108775525;3;1;2;1;1;1;2;Razonablemente buena
2016-01-03;Avda. Francia;2016;14.4292265391357;10.8067057612631;20;34.4092129070301;3;1;2;1;1;1;2;Razonablemente buena
2016-01-04;Avda. Francia;2016;14.444788041276;10.811889921549;17;38.2729149365077;3;1;2;1;1;1;2;Razonablemente buena
2016-01-05;Avda. Francia;2016;14.4603495434162;10.817074081835;40;40;3;1;2;1;1;1;2;Razonablemente buena
2016-01-06;Avda. Francia;2016;14.4759110455565;10.822258242121;19;55;3;1;2;1;2;1;2;Razonablemente buena
2016-01-07;Avda. Francia;2016;14.4914725476968;10.827442402407;20;47;5;1;2;1;1;1;2;Razonablemente buena
2016-01-08;Avda. Francia;2016;14.5070340498371;10.8326265626929;35;40;5;1;2;1;1;1;2;Razonablemente buena
2016-01-09;Avda. Francia;2016;14.5225955519773;10.8378107229789;23;54;3;1;2;1;2;1;2;Razonablemente buena
2016-01-10;Avda. Francia;2016;14.5381570541176;10.8429948832649;12;65;3;1;2;1;2;1;2;Razonablemente buena
2016-01-11;Avda. Francia;2016;14.5537185562579;10.8481790435509;22;60;3;1;2;1;2;1;2;Razonablemente buena
2016-01-12;Avda. Francia;2016;14.5692800583981;10.8533632038368;34;43;3;1;2;1;1;1;2;Razonablemente buena
2016-01-13;Avda. Francia;2016;14.5848415605384;10.8585473641228;65;26;3;1;2;2;1;1;2;Razonablemente buena
2016-01-14;Avda. Francia;2016;14.6004030626787;10.8637315244088;43;32;3;1;2;2;1;1;2;Razonablemente buena
2016-01-15;Avda. Francia;2016;14.6159645648189;10.8689156846948;41;35;4;1;2;2;1;1;2;Razonablemente buena
2016-01-16;Avda. Francia;2016;14.6315260669592;10.8740998449807;30;52;4;1;2;1;2;1;2;Razonablemente buena
2016-01-17;Avda. Francia;2016;14.6470875690995;10.8792840052667;54;30;5;1;2;2;1;1;2;Razonablemente buena
2016-01-18;Avda. Francia;2016;14.6626490712398;10.8844681655527;52;25;3;1;2;2;1;1;2;Razonablemente buena
2016-01-19;Avda. Francia;2016;14.67821057338;10.8896523258387;64;26;4;1;2;2;1;1;2;Razonablemente buena
2016-01-20;Avda. Francia;2016;14.6937720755203;10.8948364861246;66;28;4;1;2;2;1;1;2;Razonablemente buena
2016-01-21;Avda. Francia;2016;14.7093335776606;10.9000206464106;75;20;4;1;2;2;1;1;2;Razonablemente buena
2016-01-22;Avda. Francia;2016;14.7248950798008;10.9052048066966;68;19;3;1;2;2;1;1;2;Razonablemente buena
2016-01-23;Avda. Francia;2016;14.7404565819411;10.9103889669826;71;13;5;1;2;2;1;1;2;Razonablemente buena
2016-01-24;Avda. Francia;2016;14.7560180840814;10.9155731272685;46;31;4;1;2;2;1;1;2;Razonablemente buena
2016-01-25;Avda. Francia;2016;14.7715795862216;10.9207572875545;60;34;3;1;2;2;1;1;2;Razonablemente buena
2016-01-26;Avda. Francia;2016;14.7871410883619;10.9259414478405;70;27;4;1;2;2;1;1;2;Razonablemente buena
2016-01-27;Avda. Francia;2016;14.8027025905022;10.9311256081265;73;24;3;1;2;2;1;1;2;Razonablemente buena
2016-01-28;Avda. Francia;2016;14.8182640926425;10.9363097684124;54;28;3;1;2;2;1;1;2;Razonablemente buena
2016-01-29;Avda. Francia;2016;14.8338255947827;10.9414939286984;55;21;4;1;2;2;1;1;2;Razonablemente buena
2016-01-30;Avda. Francia;2016;14.849387096923;10.9466780889844;37;32;5;1;2;1;1;1;2;Razonablemente buena
2016-01-31;Avda. Francia;2016;14.8649485990633;10.9518622492704;28;36;3;1;2;1;1;1;2;Razonablemente buena
2016-02-01;Avda. Francia;2016;14.8805101012035;10.9570464095563;59;24;4;1;2;2;1;1;2;Razonablemente buena
2016-02-02;Avda. Francia;2016;14.8960716033438;10.9622305698423;62;23;4;1;2;2;1;1;2;Razonablemente buena
2016-02-03;Avda. Francia;2016;14.9116331054841;10.9674147301283;60;27;3;1;2;2;1;1;2;Razonablemente buena
2016-02-04;Avda. Francia;2016;14.9271946076243;10.9725988904143;65;35;4;1;2;2;1;1;2;Razonablemente buena
2016-02-05;Avda. Francia;2016;14.9427561097646;10.9777830507002;61;33;3;1;2;2;1;1;2;Razonablemente buena
2016-02-06;Avda. Francia;2016;14.9583176119049;10.9829672109862;59;30;5;1;2;2;1;1;2;Razonablemente buena
2016-02-07;Avda. Francia;2016;14.9738791140451;10.9881513712722;23;60;3;1;2;1;2;1;2;Razonablemente buena
2016-02-08;Avda. Francia;2016;14.9894406161854;10.9933355315582;22;49.6634737793376;5;1;2;1;1;1;2;Razonablemente buena
2016-02-09;Avda. Francia;2016;15.0050021183257;10.9985196918441;17;49.7244296439551;7;1;2;1;1;1;2;Razonablemente buena
2016-02-10;Avda. Francia;2016;15.020563620466;11.0037038521301;19;49.7853855085725;3;1;2;1;1;1;2;Razonablemente buena
2016-02-11;Avda. Francia;2016;15.0361251226062;11.0088880124161;34;49.8463413731899;3;1;2;1;1;1;2;Razonablemente buena
2016-02-12;Avda. Francia;2016;15.0516866247465;11.0140721727021;15;49.9072972378074;3;1;2;1;1;1;2;Razonablemente buena
2016-02-13;Avda. Francia;2016;15.0672481268868;11.019256332988;10;42;3;1;2;1;1;1;2;Razonablemente buena
2016-02-14;Avda. Francia;2016;15.082809629027;11.024440493274;11;69;4;1;2;1;2;1;2;Razonablemente buena
2016-02-15;Avda. Francia;2016;15.0983711311673;11.02962465356;18;61;3;1;2;1;2;1;2;Razonablemente buena
2016-02-16;Avda. Francia;2016;15.1139326333076;11.034808813846;31;47;5;1;2;1;1;1;2;Razonablemente buena
2016-02-17;Avda. Francia;2016;15.1294941354478;11.0399929741319;31;44;3;1;2;1;1;1;2;Razonablemente buena
2016-02-18;Avda. Francia;2016;15.1450556375881;11.0451771344179;26;54;3;1;2;1;2;1;2;Razonablemente buena
2016-02-19;Avda. Francia;2016;15.1606171397284;11.0503612947039;32;45;3;1;2;1;1;1;2;Razonablemente buena
2016-02-20;Avda. Francia;2016;15.1761786418687;11.0555454549899;35;46;3;1;2;1;1;1;2;Razonablemente buena
2016-02-21;Avda. Francia;2016;15.1917401440089;11.0607296152758;31;51;3;1;2;1;2;1;2;Razonablemente buena
2016-02-22;Avda. Francia;2016;15.2073016461492;11.0659137755618;48;41;4;1;2;2;1;1;2;Razonablemente buena
2016-02-23;Avda. Francia;2016;15.2228631482895;11.0710979358478;43;40;5;1;2;2;1;1;2;Razonablemente buena
2016-02-24;Avda. Francia;2016;15.2384246504297;11.0762820961338;27;49;5;1;2;1;1;1;2;Razonablemente buena
2016-02-25;Avda. Francia;2016;15.25398615257;11.0814662564197;25;51;3;1;2;1;2;1;2;Razonablemente buena
2016-02-26;Avda. Francia;2016;15.2695476547103;11.0866504167057;24;53;3;1;2;1;2;1;2;Razonablemente buena
2016-02-27;Avda. Francia;2016;15.2851091568505;11.0918345769917;15;64;4;1;2;1;2;1;2;Razonablemente buena
2016-02-28;Avda. Francia;2016;15.3006706589908;11.0970187372777;15;61;3;1;2;1;2;1;2;Razonablemente buena
2016-02-29;Avda. Francia;2016;15.3162321611311;11.1022028975636;17;70;4;1;2;1;2;1;2;Razonablemente buena
2016-03-01;Avda. Francia;2016;15.3317936632713;11.1073870578496;42;45;4;1;2;2;1;1;2;Razonablemente buena
2016-03-02;Avda. Francia;2016;15.3473551654116;11.1125712181356;34;44;5;1;2;1;1;1;2;Razonablemente buena
2016-03-03;Avda. Francia;2016;15.3629166675519;11.1177553784216;34;53;4;1;2;1;2;1;2;Razonablemente buena
2016-03-04;Avda. Francia;2016;15.3784781696922;11.1229395387075;27;53;6;1;2;1;2;1;2;Razonablemente buena
2016-03-05;Avda. Francia;2016;15.3940396718324;11.1281236989935;16;65;5;1;2;1;2;1;2;Razonablemente buena
2016-03-06;Avda. Francia;2016;15.4096011739727;11.1333078592795;22;59;4;1;2;1;2;1;2;Razonablemente buena
2016-03-07;Avda. Francia;2016;15.425162676113;11.1384920195655;32;34;3;1;2;1;1;1;2;Razonablemente buena
2016-03-08;Avda. Francia;2016;15.4407241782532;11.1436761798514;22;62;4;1;2;1;2;1;2;Razonablemente buena
2016-03-09;Avda. Francia;2016;15.4562856803935;11.1488603401374;25;48;3;1;2;1;1;1;2;Razonablemente buena
2016-03-10;Avda. Francia;2016;15.4718471825338;11.1540445004234;23;59;3;1;2;1;2;1;2;Razonablemente buena
2016-03-11;Avda. Francia;2016;15.487408684674;11.1592286607094;39;42;5;1;2;1;1;1;2;Razonablemente buena
2016-03-12;Avda. Francia;2016;15.5029701868143;11.1644128209954;28;61;4;1;2;1;2;1;2;Razonablemente buena
2016-03-13;Avda. Francia;2016;15.5185316889546;11.1695969812813;21;74;4;1;2;1;2;1;2;Razonablemente buena
2016-03-14;Avda. Francia;2016;15.5340931910949;11.1747811415673;26;76;3;1;2;1;2;1;2;Razonablemente buena
2016-03-15;Avda. Francia;2016;15.5496546932351;11.1799653018533;26;69;3;1;2;1;2;1;2;Razonablemente buena
2016-03-16;Avda. Francia;2016;15.5652161953754;11.1851494621393;28;60;5;1;2;1;2;1;2;Razonablemente buena
2016-03-17;Avda. Francia;2016;15.5807776975157;11.1903336224252;24;64;4;1;2;1;2;1;2;Razonablemente buena
2016-03-18;Avda. Francia;2016;15.5963391996559;11.1955177827112;19;77;3;1;2;1;2;1;2;Razonablemente buena
2016-03-19;Avda. Francia;2016;15.6119007017962;11.2007019429972;26;65;4;1;2;1;2;1;2;Razonablemente buena
2016-03-20;Avda. Francia;2016;15.6274622039365;11.2058861032832;24;57;4;1;2;1;2;1;2;Razonablemente buena
2016-03-21;Avda. Francia;2016;15.6430237060767;11.2110702635691;20;70;3;1;2;1;2;1;2;Razonablemente buena
2016-03-22;Avda. Francia;2016;15.658585208217;11.2162544238551;32;52;3;1;2;1;2;1;2;Razonablemente buena
2016-03-23;Avda. Francia;2016;15.6741467103573;11.2214385841411;39;52;3;1;2;1;2;1;2;Razonablemente buena
2016-03-24;Avda. Francia;2016;15.6897082124975;11.2266227444271;30;68;3;1;2;1;2;1;2;Razonablemente buena
2016-03-25;Avda. Francia;2016;15.7052697146378;11.231806904713;34;61;4;1;2;1;2;1;2;Razonablemente buena
2016-03-26;Avda. Francia;2016;15.7208312167781;11.236991064999;28;57;7;1;2;1;2;1;2;Razonablemente buena
2016-03-27;Avda. Francia;2016;15.7363927189184;11.242175225285;13;64;3;1;2;1;2;1;2;Razonablemente buena
2016-03-28;Avda. Francia;2016;15.7519542210586;11.247359385571;15;61;3;1;2;1;2;1;2;Razonablemente buena
2016-03-29;Avda. Francia;2016;15.7675157231989;11.2525435458569;23;65;5;1;2;1;2;1;2;Razonablemente buena
2016-03-30;Avda. Francia;2016;15.7830772253392;11.2577277061429;30;62;3;1;2;1;2;1;2;Razonablemente buena
2016-03-31;Avda. Francia;2016;15.7986387274794;11.2629118664289;22;69;3;1;2;1;2;1;2;Razonablemente buena
2016-04-01;Avda. Francia;2016;15.8142002296197;11.2680960267149;21;66;5;1;2;1;2;1;2;Razonablemente buena
2016-04-02;Avda. Francia;2016;15.82976173176;11.2732801870008;27;64;5;1;2;1;2;1;2;Razonablemente buena
2016-04-03;Avda. Francia;2016;15.8453232339002;11.2784643472868;29;68;3;1;2;1;2;1;2;Razonablemente buena
2016-04-04;Avda. Francia;2016;15.8608847360405;11.2836485075728;26;58;3;1;2;1;2;1;2;Razonablemente buena
2016-04-05;Avda. Francia;2016;15.8764462381808;11.2888326678588;31;38;3;1;2;1;1;1;2;Razonablemente buena
2016-04-06;Avda. Francia;2016;15.8920077403211;11.2940168281447;44;41;5;1;2;2;1;1;2;Razonablemente buena
2016-04-07;Avda. Francia;2016;15.9075692424613;11.2992009884307;40;52;3;1;2;1;2;1;2;Razonablemente buena
2016-04-08;Avda. Francia;2016;15.9231307446016;11.3043851487167;19;70;3;1;2;1;2;1;2;Razonablemente buena
2016-04-09;Avda. Francia;2016;15.9386922467419;11.3095693090027;38;52;4;1;2;1;2;1;2;Razonablemente buena
2016-04-10;Avda. Francia;2016;15.9542537488821;11.3147534692886;33.5872608499459;54.6128594115853;3.82413575025994;1;2;1;2;1;2;Razonablemente buena
2016-04-11;Avda. Francia;2016;15.9698152510224;11.3199376295746;33.0431518513902;53.9022470547168;3.8693060518564;1;2;1;2;1;2;Razonablemente buena
2016-04-12;Avda. Francia;2016;15.9853767531627;11.3251217898606;32.4990428528344;47;3;1;2;1;1;1;2;Razonablemente buena
2016-04-13;Avda. Francia;2016;16.0009382553029;11.3303059501466;31.9549338542787;68;5;1;2;1;2;1;2;Razonablemente buena
